SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 4 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 I: 00 00 T:698416068292457960
Processdata cycle 8071, WKC 3 , O: 00 00 I: 00 00 T:698416116917143800
Processdata cycle 8072, WKC 3 , O: 00 00 I: 00 00 T:698416116923164840
Processdata cycle 8073, WKC 3 , O: 00 00 I: 00 00 T:698416116929096760
Processdata cycle 8074, WKC 3 , O: 00 00 I: 00 00 T:698416116935133200
Processdata cycle 8075, WKC 3 , O: 00 00 I: 00 00 T:698416116941132720
Processdata cycle 8076, WKC 3 , O: 00 00 I: 00 00 T:698416116947271520
Processdata cycle 8077, WKC 3 , O: 00 00 I: 00 00 T:698416116953125680
Processdata cycle 8078, WKC 3 , O: 00 00 I: 00 00 T:698416116959023840
Processdata cycle 8079, WKC 3 , O: 00 00 I: 00 00 T:698416116965064320
Processdata cycle 8080, WKC 3 , O: 00 00 I: 00 00 T:698416116971068960
Processdata cycle 8081, WKC 3 , O: 00 00 I: 00 00 T:698416116977057320
Processdata cycle 8082, WKC 3 , O: 00 00 I: 00 00 T:698416116983027160
Processdata cycle 8083, WKC 3 , O: 00 00 I: 00 00 T:698416116988971400
Processdata cycle 8084, WKC 3 , O: 00 00 I: 00 00 T:698416116995020040
Processdata cycle 8085, WKC 3 , O: 00 00 I: 00 00 T:698416117000981720
Processdata cycle 8086, WKC 3 , O: 00 00 I: 00 00 T:698416117007000680
Processdata cycle 8087, WKC 3 , O: 00 00 I: 00 00 T:698416117012969560
Processdata cycle 8088, WKC 3 , O: 00 00 I: 00 00 T:698416117018988560
Processdata cycle 8089, WKC 3 , O: 00 00 I: 00 00 T:698416117024994240
Processdata cycle 8090, WKC 3 , O: 00 00 I: 00 00 T:698416117030965120
Processdata cycle 8091, WKC 3 , O: 00 00 I: 00 00 T:698416117036894000
Processdata cycle 8092, WKC 3 , O: 00 00 I: 00 00 T:698416117042903760
Processdata cycle 8093, WKC 3 , O: 00 00 I: 00 00 T:698416117048951440
Processdata cycle 8094, WKC 3 , O: 00 00 I: 00 00 T:698416117054900800
Processdata cycle 8095, WKC 3 , O: 00 00 I: 00 00 T:698416117060899320
Processdata cycle 8096, WKC 3 , O: 00 00 I: 00 00 T:698416117066882520
Processdata cycle 8097, WKC 3 , O: 00 00 I: 00 00 T:698416117072907640
Processdata cycle 8098, WKC 3 , O: 00 00 I: 00 00 T:698416117078867240
Processdata cycle 8099, WKC 3 , O: 00 00 I: 00 00 T:698416117084826840
Processdata cycle 8100, WKC 3 , O: 00 00 I: 00 00 T:698416117090782360
Processdata cycle 8101, WKC 3 , O: 00 00 I: 00 00 T:698416117096810520
Processdata cycle 8102, WKC 3 , O: 00 00 I: 00 00 T:698416117102781440
Processdata cycle 8103, WKC 3 , O: 00 00 I: 00 00 T:698416117108840400
Processdata cycle 8104, WKC 3 , O: 00 00 I: 00 00 T:698416117114734400
Processdata cycle 8105, WKC 3 , O: 00 00 I: 00 00 T:698416117120792320
Processdata cycle 8106, WKC 3 , O: 00 00 I: 00 00 T:698416117126729440
Processdata cycle 8107, WKC 3 , O: 00 00 I: 00 00 T:698416117132668560
Processdata cycle 8108, WKC 3 , O: 00 00 I: 00 00 T:698416117138708040
Processdata cycle 8109, WKC 3 , O: 00 00 I: 00 00 T:698416117144693240
Processdata cycle 8110, WKC 3 , O: 00 00 I: 00 00 T:698416117150659000
Processdata cycle 8111, WKC 3 , O: 00 00 I: 00 00 T:698416117156743480
Processdata cycle 8112, WKC 3 , O: 00 00 I: 00 00 T:698416117162722600
Processdata cycle 8113, WKC 3 , O: 00 00 I: 00 00 T:698416117168686280
Processdata cycle 8114, WKC 3 , O: 00 00 I: 00 00 T:698416117174686840
Processdata cycle 8115, WKC 3 , O: 00 00 I: 00 00 T:698416117180596320
Processdata cycle 8116, WKC 3 , O: 00 00 I: 00 00 T:698416117186628560
Processdata cycle 8117, WKC 3 , O: 00 00 I: 00 00 T:698416117192611760
Processdata cycle 8118, WKC 3 , O: 00 00 I: 00 00 T:698416117198615360
Processdata cycle 8119, WKC 3 , O: 00 00 I: 00 00 T:698416117204622080
Processdata cycle 8120, WKC 3 , O: 00 00 I: 00 00 T:698416117210528400
Processdata cycle 8121, WKC 3 , O: 00 00 I: 00 00 T:698416117216533120
Processdata cycle 8122, WKC 3 , O: 00 00 I: 00 00 T:698416117222559320
Processdata cycle 8123, WKC 3 , O: 00 00 I: 00 00 T:698416117228544520
Processdata cycle 8124, WKC 3 , O: 00 00 I: 00 00 T:698416117234446760
Processdata cycle 8125, WKC 3 , O: 00 00 I: 00 00 T:698416117240529240
Processdata cycle 8126, WKC 3 , O: 00 00 I: 00 00 T:698416117246461160
Processdata cycle 8127, WKC 3 , O: 00 00 I: 00 00 T:698416117252394120
Processdata cycle 8128, WKC 3 , O: 00 00 I: 00 00 T:698416117258415160
Processdata cycle 8129, WKC 3 , O: 00 00 I: 00 00 T:698416117264376880
Processdata cycle 8130, WKC 3 , O: 00 00 I: 00 00 T:698416117270381520
Processdata cycle 8131, WKC 3 , O: 00 00 I: 00 00 T:698416117276361600
Processdata cycle 8132, WKC 3 , O: 00 00 I: 00 00 T:698416117282334560
Processdata cycle 8133, WKC 3 , O: 00 00 I: 00 00 T:698416117288357600
Processdata cycle 8134, WKC 3 , O: 00 00 I: 00 00 T:698416117294315200
Processdata cycle 8135, WKC 3 , O: 00 00 I: 00 00 T:698416117300305560
Processdata cycle 8136, WKC 3 , O: 00 00 I: 00 00 T:698416117306489400
Processdata cycle 8137, WKC 3 , O: 00 00 I: 00 00 T:698416117312069080
Processdata cycle 8138, WKC 3 , O: 00 00 I: 00 00 T:698416117318074760
Processdata cycle 8139, WKC 3 , O: 00 00 I: 00 00 T:698416117324045640
Processdata cycle 8140, WKC 3 , O: 00 00 I: 00 00 T:698416117329914120
Processdata cycle 8141, WKC 3 , O: 00 00 I: 00 00 T:698416117335993480
Processdata cycle 8142, WKC 3 , O: 00 00 I: 00 00 T:698416117342027920
Processdata cycle 8143, WKC 3 , O: 00 00 I: 00 00 T:698416117347884080
Processdata cycle 8144, WKC 3 , O: 00 00 I: 00 00 T:698416117353904080
Processdata cycle 8145, WKC 3 , O: 00 00 I: 00 00 T:698416117359913840
Processdata cycle 8146, WKC 3 , O: 00 00 I: 00 00 T:698416117365886800
Processdata cycle 8147, WKC 3 , O: 00 00 I: 00 00 T:698416117372073680
Processdata cycle 8148, WKC 3 , O: 00 00 I: 00 00 T:698416117377856200
Processdata cycle 8149, WKC 3 , O: 00 00 I: 00 00 T:698416117383904840
Processdata cycle 8150, WKC 3 , O: 00 00 I: 00 00 T:698416117389904440
Processdata cycle 8151, WKC 3 , O: 00 00 I: 00 00 T:698416117395893720
Processdata cycle 8152, WKC 3 , O: 00 00 I: 00 00 T:698416117401869720
Processdata cycle 8153, WKC 3 , O: 00 00 I: 00 00 T:698416117407845640
Processdata cycle 8154, WKC 3 , O: 00 00 I: 00 00 T:698416117413877960
Processdata cycle 8155, WKC 3 , O: 00 00 I: 00 00 T:698416117419816080
Processdata cycle 8156, WKC 3 , O: 00 00 I: 00 00 T:698416117425803360
Processdata cycle 8157, WKC 3 , O: 00 00 I: 00 00 T:698416117431824400
Processdata cycle 8158, WKC 3 , O: 00 00 I: 00 00 T:698416117437847520
Processdata cycle 8159, WKC 3 , O: 00 00 I: 00 00 T:698416117443818320
Processdata cycle 8160, WKC 3 , O: 00 00 I: 00 00 T:698416117449840400
Processdata cycle 8161, WKC 3 , O: 00 00 I: 00 00 T:698416117455728320
Processdata cycle 8162, WKC 3 , O: 00 00 I: 00 00 T:698416117461819080
Processdata cycle 8163, WKC 3 , O: 00 00 I: 00 00 T:698416117467764280
Processdata cycle 8164, WKC 3 , O: 00 00 I: 00 00 T:698416117473787400
Processdata cycle 8165, WKC 3 , O: 00 00 I: 00 00 T:698416117479715240
Processdata cycle 8166, WKC 3 , O: 00 00 I: 00 00 T:698416117485700440
Processdata cycle 8167, WKC 3 , O: 00 00 I: 00 00 T:698416117491693880
Processdata cycle 8168, WKC 3 , O: 00 00 I: 00 00 T:698416117497724120
Processdata cycle 8169, WKC 3 , O: 00 00 I: 00 00 T:698416117503675520
Processdata cycle 8170, WKC 3 , O: 00 00 I: 00 00 T:698416117509654640
Processdata cycle 8171, WKC 3 , O: 00 00 I: 00 00 T:698416117515631600
Processdata cycle 8172, WKC 3 , O: 00 00 I: 00 00 T:698416117521590160
Processdata cycle 8173, WKC 3 , O: 00 00 I: 00 00 T:698416117527581520
Processdata cycle 8174, WKC 3 , O: 00 00 I: 00 00 T:698416117533597440
Processdata cycle 8175, WKC 3 , O: 00 00 I: 00 00 T:698416117539612320
Processdata cycle 8176, WKC 3 , O: 00 00 I: 00 00 T:698416117545544360
Processdata cycle 8177, WKC 3 , O: 00 00 I: 00 00 T:698416117551538760
Processdata cycle 8178, WKC 3 , O: 00 00 I: 00 00 T:698416117557553640
Processdata cycle 8179, WKC 3 , O: 00 00 I: 00 00 T:698416117563515320
Processdata cycle 8180, WKC 3 , O: 00 00 I: 00 00 T:698416117569428840
Processdata cycle 8181, WKC 3 , O: 00 00 I: 00 00 T:698416117575413000
Processdata cycle 8182, WKC 3 , O: 00 00 I: 00 00 T:698416117581428960
Processdata cycle 8183, WKC 3 , O: 00 00 I: 00 00 T:698416117587454080
Processdata cycle 8184, WKC 3 , O: 00 00 I: 00 00 T:698416117593411680
Processdata cycle 8185, WKC 3 , O: 00 00 I: 00 00 T:698416117599424480
Processdata cycle 8186, WKC 3 , O: 00 00 I: 00 00 T:698416117605402560
Processdata cycle 8187, WKC 3 , O: 00 00 I: 00 00 T:698416117611317040
Processdata cycle 8188, WKC 3 , O: 00 00 I: 00 00 T:698416117617334000
Processdata cycle 8189, WKC 3 , O: 00 00 I: 00 00 T:698416117623326440
Processdata cycle 8190, WKC 3 , O: 00 00 I: 00 00 T:698416117629409960
Processdata cycle 8191, WKC 3 , O: 00 00 I: 00 00 T:698416117635405400
Processdata cycle 8192, WKC 3 , O: 00 00 I: 00 00 T:698416117641404920
Processdata cycle 8193, WKC 3 , O: 00 00 I: 00 00 T:698416117647375800
Processdata cycle 8194, WKC 3 , O: 00 00 I: 00 00 T:698416117653487960
Processdata cycle 8195, WKC 3 , O: 00 00 I: 00 00 T:698416117659215080
Processdata cycle 8196, WKC 3 , O: 00 00 I: 00 00 T:698416117665335520
Processdata cycle 8197, WKC 3 , O: 00 00 I: 00 00 T:698416117671189600
Processdata cycle 8198, WKC 3 , O: 00 00 I: 00 00 T:698416117677250640
Processdata cycle 8199, WKC 3 , O: 00 00 I: 00 00 T:698416117683272640
Processdata cycle 8200, WKC 3 , O: 00 00 I: 00 00 T:698416117689229200
Processdata cycle 8201, WKC 3 , O: 00 00 I: 00 00 T:698416117695282000
Processdata cycle 8202, WKC 3 , O: 00 00 I: 00 00 T:698416117701179120
Processdata cycle 8203, WKC 3 , O: 00 00 I: 00 00 T:698416117707200200
Processdata cycle 8204, WKC 3 , O: 00 00 I: 00 00 T:698416117713127000
Processdata cycle 8205, WKC 3 , O: 00 00 I: 00 00 T:698416117719146040
Processdata cycle 8206, WKC 3 , O: 00 00 I: 00 00 T:698416117725143480
Processdata cycle 8207, WKC 3 , O: 00 00 I: 00 00 T:698416117731097000
Processdata cycle 8208, WKC 3 , O: 00 00 I: 00 00 T:698416117737130280
Processdata cycle 8209, WKC 3 , O: 00 00 I: 00 00 T:698416117743100120
Processdata cycle 8210, WKC 3 , O: 00 00 I: 00 00 T:698416117749124320
Processdata cycle 8211, WKC 3 , O: 00 00 I: 00 00 T:698416117755130960
Processdata cycle 8212, WKC 3 , O: 00 00 I: 00 00 T:698416117761098800
Processdata cycle 8213, WKC 3 , O: 00 00 I: 00 00 T:698416117767117760
Processdata cycle 8214, WKC 3 , O: 00 00 I: 00 00 T:698416117773161360
Processdata cycle 8215, WKC 3 , O: 00 00 I: 00 00 T:698416117779045200
Processdata cycle 8216, WKC 3 , O: 00 00 I: 00 00 T:698416117785125600
Processdata cycle 8217, WKC 3 , O: 00 00 I: 00 00 T:698416117791101640
Processdata cycle 8218, WKC 3 , O: 00 00 I: 00 00 T:698416117797080680
Processdata cycle 8219, WKC 3 , O: 00 00 I: 00 00 T:698416117803199000
Processdata cycle 8220, WKC 3 , O: 00 00 I: 00 00 T:698416117809076680
Processdata cycle 8221, WKC 3 , O: 00 00 I: 00 00 T:698416117815072120
Processdata cycle 8222, WKC 3 , O: 00 00 I: 00 00 T:698416117821096200
Processdata cycle 8223, WKC 3 , O: 00 00 I: 00 00 T:698416117827050680
Processdata cycle 8224, WKC 3 , O: 00 00 I: 00 00 T:698416117833067680
Processdata cycle 8225, WKC 3 , O: 00 00 I: 00 00 T:698416117839211600
Processdata cycle 8226, WKC 3 , O: 00 00 I: 00 00 T:698416117845102640
Processdata cycle 8227, WKC 3 , O: 00 00 I: 00 00 T:698416117851085760
Processdata cycle 8228, WKC 3 , O: 00 00 I: 00 00 T:698416117857074000
Processdata cycle 8229, WKC 3 , O: 00 00 I: 00 00 T:698416117863120640
Processdata cycle 8230, WKC 3 , O: 00 00 I: 00 00 T:698416117869061840
Processdata cycle 8231, WKC 3 , O: 00 00 I: 00 00 T:698416117875034760
Processdata cycle 8232, WKC 3 , O: 00 00 I: 00 00 T:698416117881038440
Processdata cycle 8233, WKC 3 , O: 00 00 I: 00 00 T:698416117887090200
Processdata cycle 8234, WKC 3 , O: 00 00 I: 00 00 T:698416117893088680
Processdata cycle 8235, WKC 3 , O: 00 00 I: 00 00 T:698416117899042120
Processdata cycle 8236, WKC 3 , O: 00 00 I: 00 00 T:698416117905023240
Processdata cycle 8237, WKC 3 , O: 00 00 I: 00 00 T:698416117911009480
Processdata cycle 8238, WKC 3 , O: 00 00 I: 00 00 T:698416117917035680
Processdata cycle 8239, WKC 3 , O: 00 00 I: 00 00 T:698416117923090480
Processdata cycle 8240, WKC 3 , O: 00 00 I: 00 00 T:698416117929076720
Processdata cycle 8241, WKC 3 , O: 00 00 I: 00 00 T:698416117935037360
Processdata cycle 8242, WKC 3 , O: 00 00 I: 00 00 T:698416117941076800
Processdata cycle 8243, WKC 3 , O: 00 00 I: 00 00 T:698416117947067120
Processdata cycle 8244, WKC 3 , O: 00 00 I: 00 00 T:698416117953054400
Processdata cycle 8245, WKC 3 , O: 00 00 I: 00 00 T:698416117959079560
Processdata cycle 8246, WKC 3 , O: 00 00 I: 00 00 T:698416117965077080
Processdata cycle 8247, WKC 3 , O: 00 00 I: 00 00 T:698416117971068440
Processdata cycle 8248, WKC 3 , O: 00 00 I: 00 00 T:698416117977102760
Processdata cycle 8249, WKC 3 , O: 00 00 I: 00 00 T:698416117983063400
Processdata cycle 8250, WKC 3 , O: 00 00 I: 00 00 T:698416117989059880
Processdata cycle 8251, WKC 3 , O: 00 00 I: 00 00 T:698416117995038920
Processdata cycle 8252, WKC 3 , O: 00 00 I: 00 00 T:698416118001153200
Processdata cycle 8253, WKC 3 , O: 00 00 I: 00 00 T:698416118007117920
Processdata cycle 8254, WKC 3 , O: 00 00 I: 00 00 T:698416118013033440
Processdata cycle 8255, WKC 3 , O: 00 00 I: 00 00 T:698416118018960320
Processdata cycle 8256, WKC 3 , O: 00 00 I: 00 00 T:698416118024992560
Processdata cycle 8257, WKC 3 , O: 00 00 I: 00 00 T:698416118031073040
Processdata cycle 8258, WKC 3 , O: 00 00 I: 00 00 T:698416118037063360
Processdata cycle 8259, WKC 3 , O: 00 00 I: 00 00 T:698416118043048600
Processdata cycle 8260, WKC 3 , O: 00 00 I: 00 00 T:698416118049076760
Processdata cycle 8261, WKC 3 , O: 00 00 I: 00 00 T:698416118055083480
Processdata cycle 8262, WKC 3 , O: 00 00 I: 00 00 T:698416118060980600
Processdata cycle 8263, WKC 3 , O: 00 00 I: 00 00 T:698416118066959720
Processdata cycle 8264, WKC 3 , O: 00 00 I: 00 00 T:698416118073031960
Processdata cycle 8265, WKC 3 , O: 00 00 I: 00 00 T:698416118078999720
Processdata cycle 8266, WKC 3 , O: 00 00 I: 00 00 T:698416118084962400
Processdata cycle 8267, WKC 3 , O: 00 00 I: 00 00 T:698416118090973200
Processdata cycle 8268, WKC 3 , O: 00 00 I: 00 00 T:698416118096967680
Processdata cycle 8269, WKC 3 , O: 00 00 I: 00 00 T:698416118102929280
Processdata cycle 8270, WKC 3 , O: 00 00 I: 00 00 T:698416118108922720
Processdata cycle 8271, WKC 3 , O: 00 00 I: 00 00 T:698416118114893520
Processdata cycle 8272, WKC 3 , O: 00 00 I: 00 00 T:698416118120958640
Processdata cycle 8273, WKC 3 , O: 00 00 I: 00 00 T:698416118126934680
Processdata cycle 8274, WKC 3 , O: 00 00 I: 00 00 T:698416118132851240
Processdata cycle 8275, WKC 3 , O: 00 00 I: 00 00 T:698416118138953160
Processdata cycle 8276, WKC 3 , O: 00 00 I: 00 00 T:698416118144962920
Processdata cycle 8277, WKC 3 , O: 00 00 I: 00 00 T:698416118150954280
Processdata cycle 8278, WKC 3 , O: 00 00 I: 00 00 T:698416118156983560
Processdata cycle 8279, WKC 3 , O: 00 00 I: 00 00 T:698416118162897120
Processdata cycle 8280, WKC 3 , O: 00 00 I: 00 00 T:698416118168872080
Processdata cycle 8281, WKC 3 , O: 00 00 I: 00 00 T:698416118174982160
Processdata cycle 8282, WKC 3 , O: 00 00 I: 00 00 T:698416118180958160
Processdata cycle 8283, WKC 3 , O: 00 00 I: 00 00 T:698416118186797920
Processdata cycle 8284, WKC 3 , O: 00 00 I: 00 00 T:698416118192832320
Processdata cycle 8285, WKC 3 , O: 00 00 I: 00 00 T:698416118198820560
Processdata cycle 8286, WKC 3 , O: 00 00 I: 00 00 T:698416118204808920
Processdata cycle 8287, WKC 3 , O: 00 00 I: 00 00 T:698416118210728840
Processdata cycle 8288, WKC 3 , O: 00 00 I: 00 00 T:698416118216729080
Processdata cycle 8289, WKC 3 , O: 00 00 I: 00 00 T:698416118222738920
Processdata cycle 8290, WKC 3 , O: 00 00 I: 00 00 T:698416118228746600
Processdata cycle 8291, WKC 3 , O: 00 00 I: 00 00 T:698416118234677560
Processdata cycle 8292, WKC 3 , O: 00 00 I: 00 00 T:698416118240718040
Processdata cycle 8293, WKC 3 , O: 00 00 I: 00 00 T:698416118246658240
Processdata cycle 8294, WKC 3 , O: 00 00 I: 00 00 T:698416118252712000
Processdata cycle 8295, WKC 3 , O: 00 00 I: 00 00 T:698416118258677760
Processdata cycle 8296, WKC 3 , O: 00 00 I: 00 00 T:698416118264689600
Processdata cycle 8297, WKC 3 , O: 00 00 I: 00 00 T:698416118270713680
Processdata cycle 8298, WKC 3 , O: 00 00 I: 00 00 T:698416118276683520
Processdata cycle 8299, WKC 3 , O: 00 00 I: 00 00 T:698416118282648240
Processdata cycle 8300, WKC 3 , O: 00 00 I: 00 00 T:698416118288612040
Processdata cycle 8301, WKC 3 , O: 00 00 I: 00 00 T:698416118294622840
Processdata cycle 8302, WKC 3 , O: 00 00 I: 00 00 T:698416118300607000
Processdata cycle 8303, WKC 3 , O: 00 00 I: 00 00 T:698416118306550600
Processdata cycle 8304, WKC 3 , O: 00 00 I: 00 00 T:698416118312520040
Processdata cycle 8305, WKC 3 , O: 00 00 I: 00 00 T:698416118318557480
Processdata cycle 8306, WKC 3 , O: 00 00 I: 00 00 T:698416118324544680
Processdata cycle 8307, WKC 3 , O: 00 00 I: 00 00 T:698416118330532000
Processdata cycle 8308, WKC 3 , O: 00 00 I: 00 00 T:698416118336503920
Processdata cycle 8309, WKC 3 , O: 00 00 I: 00 00 T:698416118342456320
Processdata cycle 8310, WKC 3 , O: 00 00 I: 00 00 T:698416118348469200
Processdata cycle 8311, WKC 3 , O: 00 00 I: 00 00 T:698416118354488160
Processdata cycle 8312, WKC 3 , O: 00 00 I: 00 00 T:698416118360446720
Processdata cycle 8313, WKC 3 , O: 00 00 I: 00 00 T:698416118366393080
Processdata cycle 8314, WKC 3 , O: 00 00 I: 00 00 T:698416118372397720
Processdata cycle 8315, WKC 3 , O: 00 00 I: 00 00 T:698416118378357320
Processdata cycle 8316, WKC 3 , O: 00 00 I: 00 00 T:698416118384340440
Processdata cycle 8317, WKC 3 , O: 00 00 I: 00 00 T:698416118390346120
Processdata cycle 8318, WKC 3 , O: 00 00 I: 00 00 T:698416118396302680
Processdata cycle 8319, WKC 3 , O: 00 00 I: 00 00 T:698416118402288920
Processdata cycle 8320, WKC 3 , O: 00 00 I: 00 00 T:698416118408259840
Processdata cycle 8321, WKC 3 , O: 00 00 I: 00 00 T:698416118414269600
Processdata cycle 8322, WKC 3 , O: 00 00 I: 00 00 T:698416118420237360
Processdata cycle 8323, WKC 3 , O: 00 00 I: 00 00 T:698416118426215440
Processdata cycle 8324, WKC 3 , O: 00 00 I: 00 00 T:698416118432197520
Processdata cycle 8325, WKC 3 , O: 00 00 I: 00 00 T:698416118438210320
Processdata cycle 8326, WKC 3 , O: 00 00 I: 00 00 T:698416118444166880
Processdata cycle 8327, WKC 3 , O: 00 00 I: 00 00 T:698416118450155240
Processdata cycle 8328, WKC 3 , O: 00 00 I: 00 00 T:698416118456141480
Processdata cycle 8329, WKC 3 , O: 00 00 I: 00 00 T:698416118462123560
Processdata cycle 8330, WKC 3 , O: 00 00 I: 00 00 T:698416118468117960
Processdata cycle 8331, WKC 3 , O: 00 00 I: 00 00 T:698416118474125720
Processdata cycle 8332, WKC 3 , O: 00 00 I: 00 00 T:698416118480075080
Processdata cycle 8333, WKC 3 , O: 00 00 I: 00 00 T:698416118486077800
Processdata cycle 8334, WKC 3 , O: 00 00 I: 00 00 T:698416118492052720
Processdata cycle 8335, WKC 3 , O: 00 00 I: 00 00 T:698416118498292880
Processdata cycle 8336, WKC 3 , O: 00 00 I: 00 00 T:698416118504143920
Processdata cycle 8337, WKC 3 , O: 00 00 I: 00 00 T:698416118510120960
Processdata cycle 8338, WKC 3 , O: 00 00 I: 00 00 T:698416118516125600
Processdata cycle 8339, WKC 3 , O: 00 00 I: 00 00 T:698416118522063680
Processdata cycle 8340, WKC 3 , O: 00 00 I: 00 00 T:698416118528063200
Processdata cycle 8341, WKC 3 , O: 00 00 I: 00 00 T:698416118534050520
Processdata cycle 8342, WKC 3 , O: 00 00 I: 00 00 T:698416118540060280
Processdata cycle 8343, WKC 3 , O: 00 00 I: 00 00 T:698416118546071080
Processdata cycle 8344, WKC 3 , O: 00 00 I: 00 00 T:698416118552049080
Processdata cycle 8345, WKC 3 , O: 00 00 I: 00 00 T:698416118558032280
Processdata cycle 8346, WKC 3 , O: 00 00 I: 00 00 T:698416118564046120
Processdata cycle 8347, WKC 3 , O: 00 00 I: 00 00 T:698416118570094840
Processdata cycle 8348, WKC 3 , O: 00 00 I: 00 00 T:698416118576185520
Processdata cycle 8349, WKC 3 , O: 00 00 I: 00 00 T:698416118582074480
Processdata cycle 8350, WKC 3 , O: 00 00 I: 00 00 T:698416118588196880
Processdata cycle 8351, WKC 3 , O: 00 00 I: 00 00 T:698416118594129840
Processdata cycle 8352, WKC 3 , O: 00 00 I: 00 00 T:698416118600000400
Processdata cycle 8353, WKC 3 , O: 00 00 I: 00 00 T:698416118606002000
Processdata cycle 8354, WKC 3 , O: 00 00 I: 00 00 T:698416118612140800
Processdata cycle 8355, WKC 3 , O: 00 00 I: 00 00 T:698416118617955000
Processdata cycle 8356, WKC 3 , O: 00 00 I: 00 00 T:698416118623960680
Processdata cycle 8357, WKC 3 , O: 00 00 I: 00 00 T:698416118630055480
Processdata cycle 8358, WKC 3 , O: 00 00 I: 00 00 T:698416118636070360
Processdata cycle 8359, WKC 3 , O: 00 00 I: 00 00 T:698416118642134360
Processdata cycle 8360, WKC 3 , O: 00 00 I: 00 00 T:698416118648143160
Processdata cycle 8361, WKC 3 , O: 00 00 I: 00 00 T:698416118654024920
Processdata cycle 8362, WKC 3 , O: 00 00 I: 00 00 T:698416118659981520
Processdata cycle 8363, WKC 3 , O: 00 00 I: 00 00 T:698416118666213440
Processdata cycle 8364, WKC 3 , O: 00 00 I: 00 00 T:698416118671994880
Processdata cycle 8365, WKC 3 , O: 00 00 I: 00 00 T:698416118677944240
Processdata cycle 8366, WKC 3 , O: 00 00 I: 00 00 T:698416118684013440
Processdata cycle 8367, WKC 3 , O: 00 00 I: 00 00 T:698416118689987360
Processdata cycle 8368, WKC 3 , O: 00 00 I: 00 00 T:698416118695804680
Processdata cycle 8369, WKC 3 , O: 00 00 I: 00 00 T:698416118701837000
Processdata cycle 8370, WKC 3 , O: 00 00 I: 00 00 T:698416118707975800
Processdata cycle 8371, WKC 3 , O: 00 00 I: 00 00 T:698416118713841160
Processdata cycle 8372, WKC 3 , O: 00 00 I: 00 00 T:698416118719875480
Processdata cycle 8373, WKC 3 , O: 00 00 I: 00 00 T:698416118725802360
Processdata cycle 8374, WKC 3 , O: 00 00 I: 00 00 T:698416118731790600
Processdata cycle 8375, WKC 3 , O: 00 00 I: 00 00 T:698416118737799440
Processdata cycle 8376, WKC 3 , O: 00 00 I: 00 00 T:698416118743717040
Processdata cycle 8377, WKC 3 , O: 00 00 I: 00 00 T:698416118749713520
Processdata cycle 8378, WKC 3 , O: 00 00 I: 00 00 T:698416118755701760
Processdata cycle 8379, WKC 3 , O: 00 00 I: 00 00 T:698416118761676720
Processdata cycle 8380, WKC 3 , O: 00 00 I: 00 00 T:698416118767634240
Processdata cycle 8381, WKC 3 , O: 00 00 I: 00 00 T:698416118773682960
Processdata cycle 8382, WKC 3 , O: 00 00 I: 00 00 T:698416118779630280
Processdata cycle 8383, WKC 3 , O: 00 00 I: 00 00 T:698416118785648280
Processdata cycle 8384, WKC 3 , O: 00 00 I: 00 00 T:698416118791600680
Processdata cycle 8385, WKC 3 , O: 00 00 I: 00 00 T:698416118797606360
Processdata cycle 8386, WKC 3 , O: 00 00 I: 00 00 T:698416118803572120
Processdata cycle 8387, WKC 3 , O: 00 00 I: 00 00 T:698416118809562440
Processdata cycle 8388, WKC 3 , O: 00 00 I: 00 00 T:698416118815555880
Processdata cycle 8389, WKC 3 , O: 00 00 I: 00 00 T:698416118821533920
Processdata cycle 8390, WKC 3 , O: 00 00 I: 00 00 T:698416118827546800
Processdata cycle 8391, WKC 3 , O: 00 00 I: 00 00 T:698416118833519680
Processdata cycle 8392, WKC 3 , O: 00 00 I: 00 00 T:698416118839512080
Processdata cycle 8393, WKC 3 , O: 00 00 I: 00 00 T:698416118845483920
Processdata cycle 8394, WKC 3 , O: 00 00 I: 00 00 T:698416118851427120
Processdata cycle 8395, WKC 3 , O: 00 00 I: 00 00 T:698416118857440040
Processdata cycle 8396, WKC 3 , O: 00 00 I: 00 00 T:698416118863434440
Processdata cycle 8397, WKC 3 , O: 00 00 I: 00 00 T:698416118869413480
Processdata cycle 8398, WKC 3 , O: 00 00 I: 00 00 T:698416118875347480
Processdata cycle 8399, WKC 3 , O: 00 00 I: 00 00 T:698416118881342920
Processdata cycle 8400, WKC 3 , O: 00 00 I: 00 00 T:698416118887324040
Processdata cycle 8401, WKC 3 , O: 00 00 I: 00 00 T:698416118893280600
Processdata cycle 8402, WKC 3 , O: 00 00 I: 00 00 T:698416118899258640
Processdata cycle 8403, WKC 3 , O: 00 00 I: 00 00 T:698416118905285840
Processdata cycle 8404, WKC 3 , O: 00 00 I: 00 00 T:698416118911227040
Processdata cycle 8405, WKC 3 , O: 00 00 I: 00 00 T:698416118917238800
Processdata cycle 8406, WKC 3 , O: 00 00 I: 00 00 T:698416118923205600
