SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 8 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444300316880
Processdata cycle 7348, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488669168480
Processdata cycle 7349, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488675245880
Processdata cycle 7350, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488681144040
Processdata cycle 7351, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488687223480
Processdata cycle 7352, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488693106280
Processdata cycle 7353, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488699083280
Processdata cycle 7354, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488705106400
Processdata cycle 7355, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488711039360
Processdata cycle 7356, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488717279520
Processdata cycle 7357, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488723005720
Processdata cycle 7358, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488729030840
Processdata cycle 7359, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488735001720
Processdata cycle 7360, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488740974720
Processdata cycle 7361, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488746973200
Processdata cycle 7362, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488752956320
Processdata cycle 7363, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488758933360
Processdata cycle 7364, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488764911400
Processdata cycle 7365, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488770871000
Processdata cycle 7366, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488776848040
Processdata cycle 7367, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488782855720
Processdata cycle 7368, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488788860400
Processdata cycle 7369, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488794847680
Processdata cycle 7370, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488800829840
Processdata cycle 7371, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488806799680
Processdata cycle 7372, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488812745960
Processdata cycle 7373, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488818715800
Processdata cycle 7374, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488824696920
Processdata cycle 7375, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488830669840
Processdata cycle 7376, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488836667360
Processdata cycle 7377, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488842610560
Processdata cycle 7378, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488848626480
Processdata cycle 7379, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488854629160
Processdata cycle 7380, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488860606120
Processdata cycle 7381, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488866577000
Processdata cycle 7382, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488872593960
Processdata cycle 7383, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488878540320
Processdata cycle 7384, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488884542880
Processdata cycle 7385, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488890537280
Processdata cycle 7386, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488896597280
Processdata cycle 7387, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488902496520
Processdata cycle 7388, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488908497080
Processdata cycle 7389, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488914447400
Processdata cycle 7390, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488920431640
Processdata cycle 7391, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488926443440
Processdata cycle 7392, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488932597600
Processdata cycle 7393, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488938485520
Processdata cycle 7394, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488944533240
Processdata cycle 7395, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488950520520
Processdata cycle 7396, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488956500600
Processdata cycle 7397, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488962484760
Processdata cycle 7398, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488968350160
Processdata cycle 7399, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488974412160
Processdata cycle 7400, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488980500800
Processdata cycle 7401, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488986360080
Processdata cycle 7402, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488992426520
Processdata cycle 7403, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417488998397000
Processdata cycle 7404, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489004262440
Processdata cycle 7405, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489010385880
Processdata cycle 7406, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489016290240
Processdata cycle 7407, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489022253920
Processdata cycle 7408, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489028212480
Processdata cycle 7409, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489034155760
Processdata cycle 7410, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489040146120
Processdata cycle 7411, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489051114000
Processdata cycle 7412, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489058125280
Processdata cycle 7413, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489064102320
Processdata cycle 7414, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489070158160
Processdata cycle 7415, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489076050160
Processdata cycle 7416, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489082049720
Processdata cycle 7417, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489088089240
Processdata cycle 7418, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489094094920
Processdata cycle 7419, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489099981800
Processdata cycle 7420, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489106008000
Processdata cycle 7421, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489111954240
Processdata cycle 7422, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489117973280
Processdata cycle 7423, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489123967680
Processdata cycle 7424, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489129898680
Processdata cycle 7425, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489135844920
Processdata cycle 7426, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489141903880
Processdata cycle 7427, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489147899320
Processdata cycle 7428, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489153896800
Processdata cycle 7429, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489159855440
Processdata cycle 7430, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489165820160
Processdata cycle 7431, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489171912880
Processdata cycle 7432, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489177760840
Processdata cycle 7433, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489183752200
Processdata cycle 7434, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489189732280
Processdata cycle 7435, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489195691920
Processdata cycle 7436, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489201683280
Processdata cycle 7437, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489207679760
Processdata cycle 7438, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489213676240
Processdata cycle 7439, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489219644040
Processdata cycle 7440, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489225628200
Processdata cycle 7441, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489231605240
Processdata cycle 7442, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489237581240
Processdata cycle 7443, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489243608400
Processdata cycle 7444, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489249549600
Processdata cycle 7445, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489255545040
Processdata cycle 7446, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489261521040
Processdata cycle 7447, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489267541080
Processdata cycle 7448, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489273574440
Processdata cycle 7449, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489279483800
Processdata cycle 7450, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489285461920
Processdata cycle 7451, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489291420480
Processdata cycle 7452, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489297438480
Processdata cycle 7453, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489303490240
Processdata cycle 7454, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489309427320
Processdata cycle 7455, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489315532360
Processdata cycle 7456, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489321425400
Processdata cycle 7457, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489327523240
Processdata cycle 7458, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489333468480
Processdata cycle 7459, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489339520240
Processdata cycle 7460, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489345503440
Processdata cycle 7461, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489351347280
Processdata cycle 7462, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489357377640
Processdata cycle 7463, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489363307480
Processdata cycle 7464, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489369299880
Processdata cycle 7465, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489375314760
Processdata cycle 7466, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489381451600
Processdata cycle 7467, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489387423440
Processdata cycle 7468, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489393401520
Processdata cycle 7469, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489399385680
Processdata cycle 7470, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489405381160
Processdata cycle 7471, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489411434920
Processdata cycle 7472, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489417402760
Processdata cycle 7473, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489423389000
Processdata cycle 7474, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489429385440
Processdata cycle 7475, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489435356320
Processdata cycle 7476, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489441399920
Processdata cycle 7477, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489447333960
Processdata cycle 7478, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489453318120
Processdata cycle 7479, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489459275640
Processdata cycle 7480, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489465247560
Processdata cycle 7481, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489471257360
Processdata cycle 7482, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489477233360
Processdata cycle 7483, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489483216480
Processdata cycle 7484, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489489223200
Processdata cycle 7485, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489495161320
Processdata cycle 7486, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489501136280
Processdata cycle 7487, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489507161480
Processdata cycle 7488, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489513393400
Processdata cycle 7489, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489519068400
Processdata cycle 7490, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489525112000
Processdata cycle 7491, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489531073600
Processdata cycle 7492, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489537003560
Processdata cycle 7493, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489543022520
Processdata cycle 7494, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489548960680
Processdata cycle 7495, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489554951000
Processdata cycle 7496, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489560948480
Processdata cycle 7497, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489567006400
Processdata cycle 7498, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489573078640
Processdata cycle 7499, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489579041280
Processdata cycle 7500, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489585045000
Processdata cycle 7501, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489591010760
Processdata cycle 7502, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489597003080
Processdata cycle 7503, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489602985240
Processdata cycle 7504, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489608977600
Processdata cycle 7505, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489614907520
Processdata cycle 7506, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489620946000
Processdata cycle 7507, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489626934240
Processdata cycle 7508, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489632878520
Processdata cycle 7509, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489638907800
Processdata cycle 7510, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489644891960
Processdata cycle 7511, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489650861720
Processdata cycle 7512, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489656854160
Processdata cycle 7513, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489662825040
Processdata cycle 7514, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489668824560
Processdata cycle 7515, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489674803680
Processdata cycle 7516, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489680723320
Processdata cycle 7517, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489686747480
Processdata cycle 7518, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489692695800
Processdata cycle 7519, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489698680000
Processdata cycle 7520, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489704673440
Processdata cycle 7521, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489710647360
Processdata cycle 7522, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489716622320
Processdata cycle 7523, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489722609560
Processdata cycle 7524, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489728605000
Processdata cycle 7525, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489734599480
Processdata cycle 7526, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489740575400
Processdata cycle 7527, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489746553520
Processdata cycle 7528, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489752544880
Processdata cycle 7529, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489758509600
Processdata cycle 7530, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489764505040
Processdata cycle 7531, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489770502520
Processdata cycle 7532, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489776468280
Processdata cycle 7533, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489782459640
Processdata cycle 7534, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489788452000
Processdata cycle 7535, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489794395280
Processdata cycle 7536, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489800386560
Processdata cycle 7537, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489806409680
Processdata cycle 7538, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489812401080
Processdata cycle 7539, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489818614600
Processdata cycle 7540, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489824361240
Processdata cycle 7541, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489830374040
Processdata cycle 7542, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489836353200
Processdata cycle 7543, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489842386480
Processdata cycle 7544, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489848403440
Processdata cycle 7545, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489854340480
Processdata cycle 7546, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489860232600
Processdata cycle 7547, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489866245400
Processdata cycle 7548, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489872263400
Processdata cycle 7549, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489878212760
Processdata cycle 7550, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489884181600
Processdata cycle 7551, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489890147360
Processdata cycle 7552, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489896133600
Processdata cycle 7553, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489902177160
Processdata cycle 7554, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489908273960
Processdata cycle 7555, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489914329880
Processdata cycle 7556, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489920387720
Processdata cycle 7557, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489926389360
Processdata cycle 7558, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489932288560
Processdata cycle 7559, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489938351600
Processdata cycle 7560, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489944266160
Processdata cycle 7561, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489950217560
Processdata cycle 7562, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489956181240
Processdata cycle 7563, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489962232040
Processdata cycle 7564, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489968254040
Processdata cycle 7565, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489974244400
Processdata cycle 7566, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489980191760
Processdata cycle 7567, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489986148240
Processdata cycle 7568, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489992158080
Processdata cycle 7569, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417489998114600
Processdata cycle 7570, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490004145880
Processdata cycle 7571, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490010130040
Processdata cycle 7572, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490016124520
Processdata cycle 7573, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490022027840
Processdata cycle 7574, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490028021200
Processdata cycle 7575, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490034040160
Processdata cycle 7576, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490040022360
Processdata cycle 7577, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490046021880
Processdata cycle 7578, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490051986600
Processdata cycle 7579, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490058016840
Processdata cycle 7580, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490063975520
Processdata cycle 7581, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490069956560
Processdata cycle 7582, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490075942800
Processdata cycle 7583, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490081859440
Processdata cycle 7584, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490087891720
Processdata cycle 7585, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490093891320
Processdata cycle 7586, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490099866280
Processdata cycle 7587, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490105859640
Processdata cycle 7588, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490111804960
Processdata cycle 7589, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490117774800
Processdata cycle 7590, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490123760000
Processdata cycle 7591, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490129733960
Processdata cycle 7592, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490135762200
Processdata cycle 7593, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490141686920
Processdata cycle 7594, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490147740760
Processdata cycle 7595, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490153714720
Processdata cycle 7596, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490159672320
Processdata cycle 7597, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490165616560
Processdata cycle 7598, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490171646800
Processdata cycle 7599, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490177626920
Processdata cycle 7600, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490183571160
Processdata cycle 7601, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490189565560
Processdata cycle 7602, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490195580440
Processdata cycle 7603, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490201561600
Processdata cycle 7604, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490207640000
Processdata cycle 7605, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490213492080
Processdata cycle 7606, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490219478320
Processdata cycle 7607, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490225467640
Processdata cycle 7608, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490231446680
Processdata cycle 7609, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490237463640
Processdata cycle 7610, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490243410960
Processdata cycle 7611, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490249420720
Processdata cycle 7612, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490255400800
Processdata cycle 7613, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490261389120
Processdata cycle 7614, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490267434760
Processdata cycle 7615, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490273535640
Processdata cycle 7616, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490280385160
Processdata cycle 7617, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490286336520
Processdata cycle 7618, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490303284560
Processdata cycle 7619, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490318262480
Processdata cycle 7620, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490324273280
Processdata cycle 7621, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490330246160
Processdata cycle 7622, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490336593840
Processdata cycle 7623, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490344178560
Processdata cycle 7624, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490350230360
Processdata cycle 7625, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490356146920
Processdata cycle 7626, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490365150880
Processdata cycle 7627, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490371102240
Processdata cycle 7628, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490378079680
